id,pdr,ar,cr,mr,energy,hops,dist
58,0.026845637583892617,0.9697986577181208,0.1111111111111111,0.0,569.9390934724809,1,479.9258478140139
59,0.10634920634920635,0.873015873015873,0.1625,0.0,570.1571367724815,2,407.0576298265394
60,0.07035175879396985,0.9296482412060302,0.0,0.0,569.9418567964822,1,394.4156707079474
61,0.04186795491143317,0.9549114331723028,0.07142857142857142,0.0,570.1300378324823,2,388.3329067951878
62,0.03877221324717286,0.9321486268174475,0.40476190476190477,0.023809523809523808,570.1361749924821,3,486.50886333138885
63,0.03114754098360656,0.9540983606557377,0.32142857142857145,0.0,569.9329116004793,2,591.1067430676121
64,0.07979626485568761,0.9151103565365025,0.06,0.0,569.9564563084818,1,378.0203964073897
65,0.07248764415156507,0.9192751235584844,0.10204081632653061,0.0,573.9948800285096,1,376.0426626182194
66,0.050933786078098474,0.9202037351443124,0.2978723404255319,0.06382978723404255,572.5423625044999,2,560.5978242019853
67,0.04462809917355372,0.9520661157024793,0.06896551724137931,0.0,579.4138387805438,1,427.3172246703847
68,0.06050955414012739,0.9187898089171974,0.21568627450980393,0.0392156862745098,572.5981767604987,2,524.064214767618
69,0.07155025553662692,0.9114139693356048,0.19230769230769232,0.0,569.9789922844815,2,431.43478580661525
70,0.03542673107890499,0.9484702093397746,0.25,0.0625,572.5067199244954,2,576.0269427726449
71,0.0587248322147651,0.9261744966442953,0.20454545454545456,0.0,569.8872295324784,3,605.5984026564139
72,0.009569377990430622,0.9649122807017544,0.6363636363636364,0.13636363636363635,570.02859944448,2,471.48719009640126
73,0.04560260586319218,0.9234527687296417,0.40425531914893614,0.0,569.9795083684805,2,539.3684671910289
74,0.025906735751295335,0.9499136442141624,0.3793103448275862,0.10344827586206896,569.9106255484779,3,650.6244087797506
75,0.03691813804173355,0.9357945425361156,0.425,0.0,570.0257731204814,2,507.0504294446461
