id,pdr,ar,cr,mr,energy,hops,dist
29,0.657762938230384,0.328881469115192,0.01990049751243781,0.0,570.8781058804898,1,165.11000628671783
30,0.05546492659053834,0.9396411092985318,0.08108108108108109,0.0,569.97887136048,1,402.1921791880096
31,0.0787037037037037,0.9135802469135802,0.08928571428571429,0.0,570.1254722764801,1,361.5546260248927
32,0.2107843137254902,0.7843137254901961,0.022727272727272728,0.0,569.9234636044822,1,296.62804621276115
33,0.9290657439446367,0.05363321799307959,0.018281535648994516,0.0,569.8353486364794,1,105.7908908365933
34,0.03035413153456998,0.9662731871838112,0.1,0.0,569.8857278764813,1,464.11741594234536
35,0.6386404293381037,0.3470483005366726,0.021917808219178082,0.0,569.7685286044807,1,178.49051997515164
36,0.9293924466338259,0.059113300492610835,0.012216404886561954,0.0,569.9776112284814,1,102.84228045410117
37,0.07556270096463022,0.9180064308681672,0.0784313725490196,0.0,570.0018648244807,1,367.4006077077173
38,0.08710217755443886,0.9061976549413735,0.07142857142857142,0.0,569.8716882244795,1,365.82207533171095
39,0.025684931506849314,0.9708904109589042,0.11764705882352941,0.0,569.82414064848,1,440.2909383226051
40,0.08084358523725835,0.9156414762741653,0.041666666666666664,0.0,569.7660860884785,1,359.0988584624017
41,0.5128205128205128,0.47115384615384615,0.030303030303030304,0.0,570.0119254684823,1,203.9454904355573
42,0.42512908777969016,0.5542168674698795,0.04633204633204633,0.0,569.8306816324799,1,216.35312861384742
43,0.8081123244929798,0.17160686427457097,0.022598870056497175,0.0018832391713747645,570.0965936524819,1,135.28608776958552
44,0.9967266775777414,0.0032733224222585926,0.0,0.0,569.9602044124813,1,68.60859380573253
45,0.07525083612040134,0.9147157190635451,0.11764705882352941,0.0,569.8754190364803,2,411.72204670626996
46,0.2463295269168026,0.7422512234910277,0.03164556962025317,0.006329113924050633,569.9755587244804,1,264.0566395681048
47,0.05518394648829431,0.9364548494983278,0.13157894736842105,0.0,569.8495788964808,1,423.8631399355221
48,0.06135986733001658,0.9336650082918739,0.075,0.0,569.95248477648,1,372.59748482779645
49,0.07167832167832168,0.9248251748251748,0.046511627906976744,0.0,569.803812204479,1,396.8636386720255
50,0.7338842975206612,0.24793388429752067,0.024175824175824177,0.0,569.9496779404799,1,160.28318725306158
51,0.6610455311973018,0.31197301854974707,0.0392156862745098,0.0,570.2323113844831,1,167.13007935437594
52,0.018092105263157895,0.9819078947368421,0.0,0.0,569.9463132484799,1,468.73629569300476
53,0.22591362126245848,0.7691029900332226,0.02158273381294964,0.0,572.5906772284981,1,280.98594875900824
54,0.06196213425129088,0.9328743545611016,0.07692307692307693,0.0,569.8264766524813,1,372.7995848978376
55,0.13793103448275862,0.8522167487684729,0.06666666666666667,0.0,569.9445260884818,1,331.41951964240127
56,0.022887323943661973,0.9735915492957746,0.13333333333333333,0.0,569.7553622764802,1,433.63605984742554
57,0.2087912087912088,0.783359497645212,0.036231884057971016,0.0,570.0603865444835,1,277.97432727502013
58,0.013050570962479609,0.9853181076672104,0.1111111111111111,0.0,569.907341280481,2,479.9258478140139
59,0.05679862306368331,0.9363166953528399,0.10810810810810811,0.0,569.7929190124811,1,407.0576298265394
60,0.047933884297520664,0.9504132231404959,0.03333333333333333,0.0,569.8821953404802,1,394.4156707079474
61,0.06176961602671119,0.9332220367278798,0.075,0.0,569.8531035604814,1,388.3329067951878
62,0.01697792869269949,0.9813242784380306,0.0,0.09090909090909091,569.82169612848,1,486.50886333138885
63,0.033816425120772944,0.9581320450885669,0.15384615384615385,0.038461538461538464,569.9302787524815,2,591.1067430676121
64,0.06734006734006734,0.9208754208754208,0.14893617021276595,0.0,569.8681022284794,1,378.0203964073897
65,0.06896551724137931,0.9244663382594417,0.06521739130434782,0.0,569.9217169564811,1,376.0426626182194
66,0.006589785831960461,0.9868204283360791,0.5,0.0,569.8592498644791,2,560.5978242019853
67,0.03739837398373984,0.9626016260162602,0.0,0.0,572.5828655644992,1,427.3172246703847
68,0.06776859504132231,0.9206611570247933,0.14583333333333334,0.0,569.8678842004807,2,524.064214767618
69,0.04807692307692308,0.9487179487179487,0.0625,0.0,569.9649440284804,1,431.43478580661525
70,0.03225806451612903,0.9524617996604414,0.2857142857142857,0.03571428571428571,569.8045499884797,2,576.0269427726449
71,0.017628205128205128,0.9711538461538461,0.2777777777777778,0.1111111111111111,569.9202567484771,2,605.5984026564139
72,0.031879194630872486,0.9681208053691275,0.0,0.0,569.8805883724807,1,471.48719009640126
73,0.008561643835616438,0.9914383561643836,0.0,0.0,569.78964868848,1,539.3684671910289
74,0.015280135823429542,0.9847198641765704,0.0,0.0,569.7417032284799,2,650.6244087797506
75,0.0565149136577708,0.9324960753532182,0.16279069767441862,0.0,570.0455399044816,2,507.0504294446461
